classtype	trackID	trackIDroberin	site	whaleID	age	year	month	day	hr	minute	sec	jDay	wCalf	ActivityState	Xroberin	Yroberin	utmE	utmN	vE	vN	v	a	tortuosity
whaleObs	146	7031123	North	L41	28	2005	7	3	13	5	49	53554.545718	No	Forage	1099	-254	488586	5372326	0.972	-0.722	1.211	0.007	9.179
whaleObs	146	7031123	North	L41	28	2005	7	3	13	6	32	53554.546215	No	Forage	1104	-219	488607	5372298	0.488	-0.651	0.814	0.011	0.986
whaleObs	146	7031123	North	L41	28	2005	7	3	13	7	4	53554.546586	No	Forage	1112	-174	488633	5372261	0.813	-1.156	1.413	0.019	0.986
whaleObs	146	7031123	North	L41	28	2005	7	3	13	7	36	53554.546944	No	Forage	1118	-130	488660	5372225	0.871	-1.161	1.452	0.002	18.447
whaleObs	146	7031123	North	L41	28	2005	7	3	13	8	25	53554.547523	No	Forage	1082	-53	488740	5372196	1.600	-0.580	1.702	0.019	29.289
whaleObs	146	7031123	North	L41	28	2005	7	3	13	8	43	53554.547731	No	Forage	1098	-23	488750	5372164	0.556	-1.778	1.863	0.088	6.535
whaleObs	146	7031123	North	L41	28	2005	7	3	13	10	39	53554.549074	No	Forage	1147	150	488838	5372006	0.759	-1.362	1.559	0.004	7.310
whaleObs	146	7031123	North	L41	28	2005	7	3	13	11	0	53554.549306	No	Forage	1148	180	488858	5371984	1.000	-1.100	1.487	0.018	6.960
whaleObs	146	7031123	North	L41	28	2005	7	3	13	11	22	53554.549560	No	Forage	1155	203	488870	5371963	0.545	-0.955	1.099	0.022	3.065
whaleObs	146	7031123	North	L41	28	2005	7	3	13	11	47	53554.549861	No	Forage	1163	224	488879	5371943	0.346	-0.769	0.844	0.010	13.626
whaleObs	146	7031123	North	L41	28	2005	7	3	13	13	29	53554.551042	No	Forage	1151	407	489017	5371822	1.353	-1.186	1.799	0.011	14.198
whaleObs	146	7031123	North	L41	28	2005	7	3	13	13	58	53554.551377	No	Forage	1168	449	489035	5371780	0.621	-1.448	1.576	0.027	11.679
whaleObs	146	7031123	North	L41	28	2005	7	3	13	15	24	53554.552373	No	Forage	1170	657	489180	5371631	1.686	-1.733	2.418	0.013	0.000
whaleObs	147	7111202	North	J26	14	2005	7	11	12	14	26	53562.510023	No	Forage	415	-1142	488441	5373439	0.000	0.000	0.000	0.000	0.000
whaleObs	147	7111202	North	J26	14	2005	7	11	12	14	48	53562.510278	No	Forage	433	-1054	488491	5373364	2.273	-3.409	4.097	0.186	0.968
whaleObs	147	7111202	North	J26	14	2005	7	11	12	15	4	53562.510463	No	Forage	443	-991	488528	5373312	2.313	-3.250	3.989	0.010	1.264
whaleObs	147	7111202	North	J26	14	2005	7	11	12	15	26	53562.510718	No	Forage	462	-903	488577	5373237	2.227	-3.409	4.072	0.008	0.075
whaleObs	147	7111202	North	J26	14	2005	7	11	12	15	47	53562.510972	No	Forage	478	-825	488621	5373170	2.000	-3.045	3.643	0.019	2.144
whaleObs	147	7111202	North	J26	14	2005	7	11	12	16	30	53562.511470	No	Forage	506	-625	488743	5373009	2.837	-3.744	4.698	0.025	2.403
whaleObs	147	7111202	North	J26	14	2005	7	11	12	16	52	53562.511713	No	Forage	521	-553	488783	5372947	1.905	-2.952	3.513	0.058	2.266
whaleObs	147	7111202	North	J26	14	2005	7	11	12	18	50	53562.513079	No	Forage	607	53	489151	5372457	3.119	-4.153	5.193	0.014	1.307
whaleObs	147	7111202	North	J26	14	2005	7	11	12	19	15	53562.513380	No	Forage	621	187	489236	5372353	3.269	-4.000	5.166	0.008	1.632
whaleObs	147	7111202	North	J26	14	2005	7	11	12	19	36	53562.513623	No	Forage	626	287	489304	5372278	3.238	-3.571	4.821	0.020	0.907
whaleObs	147	7111202	North	J26	14	2005	7	11	12	20	1	53562.513912	No	Forage	628	391	489376	5372203	2.880	-3.000	4.159	0.027	1.943
whaleObs	147	7111202	North	J26	14	2005	7	11	12	20	35	53562.514306	No	Forage	621	565	489504	5372085	3.765	-3.471	5.120	0.029	4.061
whaleObs	147	7111202	North	J26	14	2005	7	11	12	21	2	53562.514618	No	Forage	602	677	489597	5372019	3.444	-2.444	4.224	0.040	4.413
whaleObs	147	7111202	North	J26	14	2005	7	11	12	21	34	53562.514977	No	Forage	598	797	489684	5371937	2.806	-2.645	3.857	0.022	4.413
whaleObs	147	7111202	North	J26	14	2005	7	11	12	21	53	53562.515208	No	Forage	586	872	489746	5371893	3.100	-2.200	3.801	0.027	0.325
whaleObs	147	7111202	North	J26	14	2005	7	11	12	22	15	53562.515451	No	Forage	570	958	489818	5371843	3.429	-2.381	4.174	0.018	1.609
whaleObs	147	7111202	North	J26	14	2005	7	11	12	23	17	53562.516169	No	Forage	532	1255	490055	5371660	3.823	-2.952	4.830	0.011	4.866
whaleObs	147	7111202	North	J26	14	2005	7	11	12	23	46	53562.516505	No	Forage	533	1311	490094	5371619	1.345	-1.414	1.951	0.101	14.731
whaleObs	147	7111202	North	J26	14	2005	7	11	12	24	16	53562.516852	No	Forage	502	1378	490163	5371594	2.300	-0.833	2.446	0.037	7.017
whaleObs	147	7111202	North	J26	14	2005	7	11	12	28	52	53562.520046	No	Forage	364	2001	490702	5371250	1.953	-1.246	2.317	0.002	8.558
whaleObs	147	7111202	North	J26	14	2005	7	11	12	29	14	53562.520301	No	Forage	368	2070	490748	5371199	2.091	-2.318	3.122	0.049	16.398
whaleObs	147	7111202	North	J26	14	2005	7	11	12	30	3	53562.520868	No	Forage	324	2158	490841	5371168	1.898	-0.633	2.001	0.035	5.795
whaleObs	147	7111202	North	J26	14	2005	7	11	12	30	33	53562.521227	No	Forage	285	2209	490905	5371159	2.065	-0.290	2.085	0.012	19.209
whaleObs	147	7111202	North	J26	14	2005	7	11	12	30	54	53562.521470	No	Forage	283	2259	490942	5371125	1.762	-1.619	2.393	0.065	0.000
whaleObs	148	7161258	North	L83	15	2005	7	16	13	4	17	53567.544641	No	Forage	772	-982	488302	5373073	0.000	0.000	0.000	0.000	0.000
whaleObs	148	7161258	North	L83	15	2005	7	16	13	4	30	53567.544792	No	Forage	771	-974	488308	5373068	0.462	-0.385	0.601	0.046	93.780
whaleObs	148	7161258	North	L83	15	2005	7	16	13	7	39	53567.546979	No	Forage	782	-1010	488275	5373086	-0.175	0.095	0.199	0.004	85.335
whaleObs	148	7161258	North	L83	15	2005	7	16	13	7	58	53567.547211	No	Rest	784	-998	488282	5373076	0.350	-0.500	0.610	0.040	17.433
whaleObs	148	7161258	North	L83	15	2005	7	16	13	9	2	53567.547951	No	Rest	771	-966	488314	5373062	0.500	-0.219	0.546	0.005	2.767
whaleObs	148	7161258	North	L83	15	2005	7	16	13	9	13	53567.548079	No	Rest	768	-954	488325	5373056	1.000	-0.545	1.139	0.054	31.564
whaleObs	148	7161258	North	L83	15	2005	7	16	13	9	42	53567.548403	No	Rest	784	-934	488327	5373031	0.071	-0.893	0.896	0.035	2.318
whaleObs	148	7161258	North	L83	15	2005	7	16	13	10	4	53567.548669	No	Rest	792	-924	488329	5373018	0.087	-0.565	0.572	0.014	13.858
whaleObs	148	7161258	North	L83	15	2005	7	16	13	10	48	53567.549178	No	Rest	805	-857	488367	5372961	0.864	-1.295	1.557	0.024	25.936
whaleObs	148	7161258	North	L83	15	2005	7	16	13	11	6	53567.549375	No	Rest	816	-850	488364	5372948	-0.176	-0.765	0.785	0.069	7.539
whaleObs	148	7161258	North	L83	15	2005	7	16	13	11	22	53567.549560	No	Rest	823	-848	488361	5372942	-0.188	-0.375	0.419	0.024	14.758
whaleObs	148	7161258	North	L83	15	2005	7	16	13	11	38	53567.549757	No	Rest	829	-842	488361	5372934	0.000	-0.471	0.471	0.012	24.531
whaleObs	148	7161258	North	L83	15	2005	7	16	13	17	49	53567.554039	No	Rest	832	-603	488528	5372762	0.451	-0.465	0.648	0.001	11.642
whaleObs	148	7161258	North	L83	15	2005	7	16	13	18	0	53567.554178	No	Rest	849	-560	488546	5372720	1.500	-3.500	3.808	0.268	1.395
whaleObs	148	7161258	North	L83	15	2005	7	16	13	18	24	53567.554456	No	Rest	859	-532	488559	5372693	0.542	-1.125	1.249	0.107	16.727
whaleObs	148	7161258	North	L83	15	2005	7	16	13	18	38	53567.554618	No	Rest	869	-524	488558	5372680	-0.071	-0.929	0.931	0.046	27.813
whaleObs	148	7161258	North	L83	15	2005	7	16	13	18	51	53567.554769	No	Rest	877	-525	488551	5372675	-0.538	-0.385	0.662	0.055	39.320
whaleObs	148	7161258	North	L83	15	2005	7	16	13	19	0	53567.554873	No	Rest	898	-488	488563	5372634	1.333	-4.556	4.747	0.508	23.822
whaleObs	148	7161258	North	L83	15	2005	7	16	13	19	7	53567.554954	No	Rest	909	-484	488558	5372624	-0.714	-1.429	1.597	0.534	9.564
whaleObs	148	7161258	North	L83	15	2005	7	16	13	25	27	53567.559340	No	Forage	1141	-479	488397	5372456	-0.425	-0.443	0.614	0.003	45.521
whaleObs	148	7161258	North	L83	15	2005	7	16	13	25	37	53567.559456	No	Forage	1143	-462	488408	5372442	1.100	-1.400	1.780	0.180	3.012
whaleObs	148	7161258	North	L83	15	2005	7	16	13	25	51	53567.559630	No	Forage	1146	-445	488417	5372428	0.600	-0.933	1.110	0.046	0.000
whaleObs	149	7190850	South	L79	26	2005	7	19	8	55	2	53570.371551	No	Forage	938	-1511	499178	5366239	0.000	0.000	0.000	0.000	0.000
whaleObs	149	7190850	South	L79	26	2005	7	19	8	55	11	53570.371667	No	Forage	967	-1465	499223	5366207	4.500	-3.200	5.522	0.552	9.841
whaleObs	149	7190850	South	L79	26	2005	7	19	8	55	40	53570.371991	No	Forage	1017	-1423	499262	5366155	1.393	-1.857	2.321	0.121	4.202
whaleObs	149	7190850	South	L79	26	2005	7	19	8	56	21	53570.372477	No	Forage	1065	-1370	499312	5366104	1.190	-1.214	1.701	0.016	3.207
whaleObs	149	7190850	South	L79	26	2005	7	19	8	56	45	53570.372755	No	Forage	1099	-1341	499340	5366069	1.167	-1.458	1.868	0.010	22.962
whaleObs	149	7190850	South	L79	26	2005	7	19	8	57	14	53570.373090	No	Forage	1105	-1289	499391	5366060	1.759	-0.310	1.786	0.045	48.097
whaleObs	149	7190850	South	L79	26	2005	7	19	8	57	52	53570.373519	No	Forage	1131	-1291	499388	5366034	-0.081	-0.703	0.707	0.051	61.998
whaleObs	149	7190850	South	L79	26	2005	7	19	8	58	43	53570.374120	No	Forage	1118	-1320	499360	5366049	-0.538	0.288	0.611	0.021	1.262
whaleObs	149	7190850	South	L79	26	2005	7	19	8	59	10	53570.374421	No	Forage	1103	-1355	499325	5366066	-1.346	0.654	1.497	0.034	1.203
whaleObs	149	7190850	South	L79	26	2005	7	19	8	59	34	53570.374699	No	Forage	1088	-1386	499295	5366082	-1.250	0.667	1.417	0.004	22.614
whaleObs	149	7190850	South	L79	26	2005	7	19	9	1	10	53570.375810	No	Forage	1104	-1443	499237	5366069	-0.604	-0.135	0.619	0.011	4.990
whaleObs	149	7190850	South	L79	26	2005	7	19	9	2	51	53570.376991	No	Forage	1110	-1490	499190	5366066	-0.461	-0.029	0.462	0.002	16.787
whaleObs	149	7190850	South	L79	26	2005	7	19	9	3	55	53570.377720	No	Forage	1100	-1513	499168	5366077	-0.349	0.175	0.390	0.004	22.354
whaleObs	149	7190850	South	L79	26	2005	7	19	9	4	54	53570.378403	No	Forage	1079	-1523	499159	5366098	-0.153	0.356	0.387	0.005	31.064
whaleObs	149	7190850	South	L79	26	2005	7	19	9	5	16	53570.378669	No	Forage	1076	-1549	499133	5366103	-1.130	0.217	1.151	0.043	15.689
whaleObs	149	7190850	South	L79	26	2005	7	19	9	6	1	53570.379190	No	Forage	1082	-1565	499117	5366098	-0.356	-0.111	0.373	0.019	0.291
whaleObs	149	7190850	South	L79	26	2005	7	19	9	6	31	53570.379537	No	Forage	1093	-1595	499086	5366088	-1.033	-0.333	1.086	0.024	4.948
whaleObs	149	7190850	South	L79	26	2005	7	19	9	6	55	53570.379815	No	Forage	1101	-1633	499048	5366082	-1.583	-0.250	1.603	0.023	29.985
whaleObs	149	7190850	South	L79	26	2005	7	19	9	7	8	53570.379954	No	Forage	1097	-1637	499044	5366086	-0.333	0.333	0.471	0.115	81.893
whaleObs	149	7190850	South	L79	26	2005	7	19	9	8	48	53570.381123	No	Forage	1114	-1536	499144	5366064	0.990	-0.218	1.014	0.014	4.119
whaleObs	149	7190850	South	L79	26	2005	7	19	9	9	44	53570.381759	No	Forage	1141	-1449	499230	5366033	1.564	-0.564	1.662	0.012	3.943
whaleObs	149	7190850	South	L79	26	2005	7	19	9	10	19	53570.382176	No	Forage	1151	-1386	499292	5366019	1.722	-0.389	1.766	0.007	6.058
whaleObs	149	7190850	South	L79	26	2005	7	19	9	10	57	53570.382616	No	Forage	1176	-1321	499356	5365991	1.684	-0.737	1.838	0.009	4.606
whaleObs	149	7190850	South	L79	26	2005	7	19	9	11	34	53570.383032	No	Forage	1211	-1258	499417	5365953	1.694	-1.056	1.996	0.009	10.346
whaleObs	149	7190850	South	L79	26	2005	7	19	9	12	7	53570.383414	No	Forage	1221	-1202	499472	5365940	1.667	-0.394	1.713	0.020	16.364
whaleObs	149	7190850	South	L79	26	2005	7	19	9	12	55	53570.383970	No	Forage	1267	-1147	499525	5365891	1.104	-1.021	1.504	0.018	12.167
whaleObs	149	7190850	South	L79	26	2005	7	19	9	13	44	53570.384537	No	Forage	1294	-1061	499609	5365859	1.714	-0.653	1.834	0.015	12.450
whaleObs	149	7190850	South	L79	26	2005	7	19	9	14	22	53570.384988	No	Forage	1340	-1008	499660	5365811	1.308	-1.231	1.796	0.018	17.168
whaleObs	149	7190850	South	L79	26	2005	7	19	9	15	7	53570.385498	No	Forage	1352	-934	499733	5365795	1.659	-0.364	1.698	0.021	13.147
whaleObs	149	7190850	South	L79	26	2005	7	19	9	15	56	53570.386065	No	Forage	1396	-866	499799	5365747	1.347	-0.980	1.665	0.014	18.930
whaleObs	149	7190850	South	L79	26	2005	7	19	9	16	44	53570.386632	No	Forage	1395	-778	499887	5365744	1.796	-0.061	1.797	0.021	14.638
whaleObs	149	7190850	South	L79	26	2005	7	19	9	17	16	53570.386991	No	Forage	1420	-725	499939	5365716	1.677	-0.903	1.905	0.027	14.534
whaleObs	149	7190850	South	L79	26	2005	7	19	9	17	46	53570.387338	No	Forage	1440	-709	499954	5365695	0.500	-0.700	0.860	0.040	26.735
whaleObs	149	7190850	South	L79	26	2005	7	19	9	18	32	53570.387870	No	Forage	1445	-627	500035	5365686	1.761	-0.196	1.772	0.030	30.336
whaleObs	149	7190850	South	L79	26	2005	7	19	9	18	56	53570.388160	No	Forage	1480	-605	500055	5365650	0.800	-1.440	1.647	0.063	6.641
whaleObs	149	7190850	South	L79	26	2005	7	19	9	19	17	53570.388391	No	Forage	1502	-584	500075	5365627	1.000	-1.150	1.524	0.018	20.013
whaleObs	149	7190850	South	L79	26	2005	7	19	9	22	55	53570.390914	No	Rest	1529	-431	500227	5365592	0.697	-0.161	0.715	0.005	76.479
whaleObs	149	7190850	South	L79	26	2005	7	19	9	23	3	53570.391019	No	Rest	1516	-440	500218	5365605	-1.000	1.444	1.757	0.260	96.492
whaleObs	149	7190850	South	L79	26	2005	7	19	9	23	49	53570.391539	No	Rest	1538	-419	500238	5365582	0.444	-0.511	0.677	0.054	0.505
whaleObs	149	7190850	South	L79	26	2005	7	19	9	24	10	53570.391782	No	Rest	1556	-402	500254	5365563	0.762	-0.905	1.183	0.024	5.574
whaleObs	149	7190850	South	L79	26	2005	7	19	9	24	37	53570.392106	No	Rest	1575	-390	500265	5365544	0.393	-0.679	0.784	0.015	3.779
whaleObs	149	7190850	South	L79	26	2005	7	19	9	24	59	53570.392350	No	Rest	1613	-358	500295	5365504	1.429	-1.905	2.381	0.076	11.295
whaleObs	149	7190850	South	L79	26	2005	7	19	9	25	7	53570.392442	No	Rest	1639	-312	500340	5365475	5.625	-3.625	6.692	0.567	4.791
whaleObs	149	7190850	South	L79	26	2005	7	19	9	25	37	53570.392801	No	Rest	1668	-276	500374	5365445	1.097	-0.968	1.463	0.169	15.268
whaleObs	149	7190850	South	L79	26	2005	7	19	9	26	59	53570.393738	No	Rest	1695	-134	500515	5365410	1.741	-0.432	1.794	0.010	6.154
whaleObs	149	7190850	South	L79	26	2005	7	19	9	27	14	53570.393924	No	Rest	1708	-103	500545	5365396	1.875	-0.875	2.069	0.029	0.000
whaleObs	150	7190911	South	L41	28	2005	7	19	9	14	59	53570.385417	No	Forage	623	-2014	498692	5366580	0.000	0.000	0.000	0.000	0.000
whaleObs	150	7190911	South	L41	28	2005	7	19	9	15	18	53570.385625	No	Forage	656	-1983	498721	5366545	1.611	-1.944	2.525	0.140	5.736
whaleObs	150	7190911	South	L41	28	2005	7	19	9	15	34	53570.385822	No	Forage	676	-1957	498746	5366524	1.471	-1.235	1.921	0.043	0.761
whaleObs	150	7190911	South	L41	28	2005	7	19	9	15	52	53570.386019	No	Forage	698	-1926	498776	5366500	1.765	-1.412	2.260	0.020	3.045
whaleObs	150	7190911	South	L41	28	2005	7	19	9	16	12	53570.386250	No	Forage	714	-1899	498802	5366483	1.300	-0.850	1.553	0.036	4.950
whaleObs	150	7190911	South	L41	28	2005	7	19	9	16	30	53570.386470	No	Forage	740	-1867	498833	5366455	1.632	-1.474	2.199	0.037	0.412
whaleObs	150	7190911	South	L41	28	2005	7	19	9	16	49	53570.386678	No	Forage	761	-1841	498858	5366433	1.389	-1.222	1.850	0.019	1.876
whaleObs	150	7190911	South	L41	28	2005	7	19	9	17	14	53570.386968	No	Forage	791	-1798	498899	5366401	1.640	-1.280	2.080	0.010	3.165
whaleObs	150	7190911	South	L41	28	2005	7	19	9	17	30	53570.387153	No	Forage	811	-1775	498921	5366380	1.375	-1.313	1.901	0.017	8.118
whaleObs	150	7190911	South	L41	28	2005	7	19	9	17	57	53570.387465	No	Forage	838	-1719	498975	5366350	2.000	-1.111	2.288	0.024	0.336
whaleObs	150	7190911	South	L41	28	2005	7	19	9	18	35	53570.387917	No	Forage	875	-1646	499047	5366309	1.846	-1.051	2.124	0.004	0.949
whaleObs	150	7190911	South	L41	28	2005	7	19	9	19	1	53570.388218	No	Forage	898	-1595	499096	5366283	1.885	-1.000	2.133	0.002	7.028
whaleObs	150	7190911	South	L41	28	2005	7	19	9	19	17	53570.388391	No	Forage	915	-1573	499117	5366265	1.400	-1.200	1.844	0.035	11.211
whaleObs	150	7190911	South	L41	28	2005	7	19	9	20	5	53570.388947	No	Forage	945	-1478	499211	5366230	1.958	-0.729	2.090	0.015	13.654
whaleObs	150	7190911	South	L41	28	2005	7	19	9	20	21	53570.389132	No	Forage	966	-1455	499233	5366208	1.375	-1.375	1.945	0.054	14.316
whaleObs	150	7190911	South	L41	28	2005	7	19	9	20	46	53570.389433	No	Forage	979	-1411	499276	5366193	1.654	-0.577	1.752	0.033	9.800
whaleObs	150	7190911	South	L41	28	2005	7	19	9	21	11	53570.389722	No	Forage	1006	-1370	499316	5366163	1.600	-1.200	2.000	0.025	0.627
whaleObs	150	7190911	South	L41	28	2005	7	19	9	21	47	53570.390127	No	Forage	1053	-1303	499380	5366113	1.829	-1.429	2.320	0.009	5.957
whaleObs	150	7190911	South	L41	28	2005	7	19	9	22	18	53570.390498	No	Forage	1083	-1237	499444	5366080	2.000	-1.031	2.250	0.014	6.045
whaleObs	150	7190911	South	L41	28	2005	7	19	9	22	39	53570.390741	No	Forage	1113	-1194	499486	5366047	2.000	-1.571	2.543	0.026	8.675
whaleObs	150	7190911	South	L41	28	2005	7	19	9	23	3	53570.391019	No	Forage	1133	-1140	499539	5366025	2.208	-0.917	2.391	0.029	2.228
whaleObs	150	7190911	South	L41	28	2005	7	19	9	25	29	53570.392708	No	Forage	1182	-961	499715	5365966	1.205	-0.404	1.271	0.008	15.305
whaleObs	150	7190911	South	L41	28	2005	7	19	9	25	42	53570.392859	No	Forage	1208	-934	499741	5365939	2.000	-2.077	2.883	0.142	4.880
whaleObs	150	7190911	South	L41	28	2005	7	19	9	26	6	53570.393137	No	Forage	1234	-913	499760	5365912	0.792	-1.125	1.376	0.064	22.536
whaleObs	150	7190911	South	L41	28	2005	7	19	9	26	35	53570.393461	No	Forage	1244	-862	499811	5365899	1.821	-0.464	1.880	0.044	6.814
whaleObs	150	7190911	South	L41	28	2005	7	19	9	26	55	53570.393704	No	Forage	1260	-825	499847	5365881	1.714	-0.857	1.917	0.019	6.960
whaleObs	150	7190911	South	L41	28	2005	7	19	9	27	29	53570.394086	No	Forage	1273	-760	499911	5365865	1.939	-0.485	1.999	0.013	12.685
whaleObs	150	7190911	South	L41	28	2005	7	19	9	27	43	53570.394259	No	Forage	1289	-735	499935	5365847	1.600	-1.200	2.000	0.053	8.475
whaleObs	150	7190911	South	L41	28	2005	7	19	9	28	18	53570.394653	No	Forage	1308	-681	499988	5365826	1.559	-0.618	1.677	0.017	9.469
whaleObs	150	7190911	South	L41	28	2005	7	19	9	28	58	53570.395127	No	Forage	1341	-635	500033	5365790	1.098	-0.878	1.406	0.013	54.338
whaleObs	150	7190911	South	L41	28	2005	7	19	9	29	14	53570.395301	No	Forage	1361	-654	500013	5365771	-1.333	-1.267	1.839	0.164	21.298
whaleObs	150	7190911	South	L41	28	2005	7	19	9	29	52	53570.395741	No	Forage	1369	-708	499958	5365766	-1.447	-0.132	1.453	0.030	99.101
whaleObs	150	7190911	South	L41	28	2005	7	19	9	30	43	53570.396343	No	Forage	1365	-676	499990	5365768	0.615	0.038	0.617	0.040	0.132
whaleObs	150	7190911	South	L41	28	2005	7	19	9	31	7	53570.396620	No	Forage	1360	-632	500035	5365771	1.875	0.125	1.879	0.053	4.941
whaleObs	150	7190911	South	L41	28	2005	7	19	9	31	29	53570.396875	No	Forage	1362	-587	500080	5365767	2.045	-0.182	2.054	0.016	1.917
whaleObs	150	7190911	South	L41	28	2005	7	19	9	31	53	53570.397153	No	Forage	1366	-546	500120	5365761	1.667	-0.250	1.685	0.016	4.739
whaleObs	150	7190911	South	L41	28	2005	7	19	9	32	11	53570.397350	No	Forage	1364	-507	500159	5365761	2.294	0.000	2.294	0.040	12.740
whaleObs	150	7190911	South	L41	28	2005	7	19	9	32	26	53570.397535	No	Forage	1373	-481	500185	5365750	1.625	-0.688	1.764	0.060	17.394
whaleObs	150	7190911	South	L41	28	2005	7	19	9	36	43	53570.400509	No	Forage	1315	-192	500477	5365793	1.136	0.167	1.148	0.004	53.614
whaleObs	150	7190911	South	L41	28	2005	7	19	9	41	2	53570.403507	No	Forage	1174	-237	500439	5365936	-0.147	0.552	0.571	0.005	46.414
whaleObs	150	7190911	South	L41	28	2005	7	19	9	41	17	53570.403669	No	Forage	1180	-264	500412	5365932	-1.929	-0.286	1.950	0.141	2.615
whaleObs	150	7190911	South	L41	28	2005	7	19	9	41	26	53570.403773	No	Forage	1188	-293	500382	5365925	-3.333	-0.778	3.423	0.165	7.297
whaleObs	150	7190911	South	L41	28	2005	7	19	9	41	34	53570.403877	No	Forage	1190	-325	500350	5365925	-3.556	0.000	3.556	0.090	92.202
whaleObs	150	7190911	South	L41	28	2005	7	19	9	41	55	53570.404120	No	Forage	1183	-302	500374	5365931	1.143	0.286	1.178	0.224	40.809
whaleObs	150	7190911	South	L41	28	2005	7	19	9	42	14	53570.404329	No	Forage	1204	-288	500387	5365909	0.722	-1.222	1.420	0.087	2.755
whaleObs	150	7190911	South	L41	28	2005	7	19	9	42	35	53570.404572	No	Forage	1231	-266	500407	5365881	0.952	-1.333	1.639	0.012	7.127
whaleObs	150	7190911	South	L41	28	2005	7	19	9	42	46	53570.404699	No	Forage	1246	-247	500425	5365865	1.636	-1.455	2.189	0.063	10.165
whaleObs	150	7190911	South	L41	28	2005	7	19	9	43	18	53570.405069	No	Forage	1283	-223	500447	5365827	0.688	-1.188	1.372	0.031	10.942
whaleObs	150	7190911	South	L41	28	2005	7	19	9	43	30	53570.405220	No	Forage	1293	-210	500460	5365816	1.000	-0.846	1.310	0.036	20.680
whaleObs	150	7190911	South	L41	28	2005	7	19	9	43	45	53570.405382	No	Forage	1293	-191	500479	5365815	1.357	-0.071	1.359	0.061	15.528
whaleObs	150	7190911	South	L41	28	2005	7	19	9	44	36	53570.405972	No	Forage	1304	-170	500499	5365803	0.392	-0.235	0.457	0.019	97.061
whaleObs	150	7190911	South	L41	28	2005	7	19	9	44	53	53570.406181	No	Forage	1294	-186	500484	5365814	-0.833	0.611	1.033	0.083	25.342
whaleObs	150	7190911	South	L41	28	2005	7	19	9	45	9	53570.406354	No	Forage	1280	-189	500482	5365828	-0.133	0.933	0.943	0.051	61.236
whaleObs	150	7190911	South	L41	28	2005	7	19	9	45	20	53570.406493	No	Forage	1282	-174	500496	5365825	1.167	-0.250	1.193	0.146	27.922
whaleObs	150	7190911	South	L41	28	2005	7	19	9	45	36	53570.406678	No	Forage	1302	-162	500507	5365804	0.688	-1.313	1.482	0.073	0.000
whaleObs	151	7190934	South	L25	77	2005	7	19	9	39	1	53570.402106	No	Forage	1431	-224	500439	5365679	0.000	0.000	0.000	0.000	0.000
whaleObs	151	7190934	South	L25	77	2005	7	19	9	39	17	53570.402280	No	Forage	1399	-196	500468	5365709	1.933	2.000	2.782	0.185	18.765
whaleObs	151	7190934	South	L25	77	2005	7	19	9	40	11	53570.402917	No	Forage	1305	-184	500485	5365803	0.309	1.709	1.737	0.030	36.978
whaleObs	151	7190934	South	L25	77	2005	7	19	9	40	40	53570.403252	No	Forage	1284	-218	500452	5365825	-1.138	0.759	1.368	0.060	8.178
whaleObs	151	7190934	South	L25	77	2005	7	19	9	41	4	53570.403519	No	Forage	1275	-251	500420	5365836	-1.391	0.478	1.471	0.016	6.386
